target_id,n_compounds,rmse,mae,r2,pearson_r,spearman_rho
CHEMBL1805,40.0,0.9273147465790003,0.7958360195159913,-0.6764595229752541,-0.10052383947067225,-0.07561652846035688
CHEMBL1821,370.0,0.8490319034715806,0.6208552772934373,-0.11182698759411402,0.29350679774337596,0.23631316514874423
CHEMBL1833,750.0,1.000331806356564,0.781510378519694,0.039469781130959114,0.38658532953699687,0.40215948269243357
CHEMBL1850,60.0,0.6556474049317349,0.5409079631169637,-1.2187279872076906,0.45930998696635794,0.4511753799840709
CHEMBL1867,610.0,1.1144537710987923,0.8501283747250916,0.21475754720832918,0.4924340227028924,0.4930376750749712
CHEMBL1875,860.0,1.0536435214348023,0.8200953544572342,0.25987119894300426,0.5502755187267286,0.5183058791477351
CHEMBL1898,570.0,1.152178458544269,0.9158236921879284,0.1786900411901352,0.4997401475044096,0.47336384524659625
CHEMBL1916,275.0,0.9769974938757843,0.7694229958274148,0.44752758819032834,0.6703147544559671,0.6733653163674365
CHEMBL1941,275.0,0.8337573388560114,0.6293311049721457,0.3452891768576333,0.6109133315777439,0.6379448132331283
CHEMBL1942,275.0,1.027943936434812,0.8208840578252619,-0.27535984685762616,0.37234407365077143,0.38016958108235743
CHEMBL1983,750.0,1.0374969891495414,0.8129252160390218,0.32452415715234684,0.5923566668614475,0.5451245297348393
CHEMBL2035,155.0,0.9877771582566527,0.7474245932794387,0.10767454688728562,0.44291607624000773,0.32258930675961206
CHEMBL2056,510.0,0.9251213984916125,0.727671012691423,0.2929181002828447,0.5994237620694955,0.5450913661095127
CHEMBL210,1075.0,1.112632137261934,0.8900492331039074,0.5611573100064424,0.7872039729092732,0.7809227654977485
CHEMBL211,690.0,0.9861798483338629,0.7806717305943586,0.5069478217387632,0.7220662695523867,0.7245724526648594
CHEMBL213,605.0,0.9476965839750736,0.7496050275061741,0.40950846060848334,0.6687268470731276,0.6564396499452256
CHEMBL214,2325.0,1.0050270437548687,0.7893798110305622,0.25834196363712925,0.539271514708075,0.4969633766801811
CHEMBL216,750.0,1.2604680094074345,0.9563049023946126,0.02580559324320486,0.42696088315347386,0.436556639389933
CHEMBL217,3935.0,0.9328804350289843,0.7063552294177354,0.18062669022063715,0.49418248408010557,0.4937856016498663
CHEMBL2182,10.0,0.7165580423489776,0.5950147151947022,-4.749994546085034,-0.012895117914421765,-0.17407765595569782
CHEMBL219,1185.0,1.0402512249857512,0.8216135045144125,0.10592333508779905,0.45221261644394606,0.4613793259604213
CHEMBL223,390.0,1.1305712990042411,0.8356227128933638,0.2989660954182982,0.5659266199571984,0.5734303973880763
CHEMBL224,1510.0,1.0470651997861615,0.8281222179236002,0.4415624394795189,0.6686402003153088,0.6651263616394755
CHEMBL225,1110.0,0.9972870953665981,0.7882728503631042,0.22953377274835673,0.5014476427772787,0.4759527219577018
CHEMBL229,730.0,1.1878856496039196,0.9127668622421892,-0.008986758739344625,0.3895918253790428,0.40955797243205444
CHEMBL231,865.0,1.011850107812978,0.794063692699278,0.31008329117451494,0.5790918095583838,0.5618568512123567
CHEMBL232,570.0,1.0364073767801971,0.7715726685105708,0.27527331292157153,0.541397306713088,0.5477676374973813
CHEMBL234,2710.0,1.0171773467549543,0.7730026540721034,0.47117712467805695,0.7000114963235018,0.6943383393979823
CHEMBL245,1665.0,0.9985306050116225,0.7786242548051897,0.4378703398409717,0.701744719881952,0.6811271972881151
CHEMBL246,280.0,0.8306077128088181,0.675137003830501,0.4710876353812997,0.7407254108523279,0.758724578744515
CHEMBL264,4260.0,0.9475656694308023,0.7406343953710207,0.18309402202151037,0.5009177927039936,0.48051833885838985
CHEMBL3155,1215.0,0.888230698027666,0.7150743339287401,0.20964420290121155,0.4900461357439628,0.4237632730983706
CHEMBL3371,2560.0,0.9003769254996128,0.6983112777583301,0.3053083915644874,0.5812681785518968,0.5633322225036729
CHEMBL3426,225.0,1.0743380227048474,0.8072239875793457,-0.26720859769813465,0.1481978202168063,0.12904076068434728
CHEMBL3759,875.0,1.0103319865840579,0.7975464221409388,0.3211667776359749,0.5677176776563052,0.5863056157696227
CHEMBL5857,10.0,0.7800061666398544,0.5651505470275879,-8.938220676580263,0.3437138326705888,0.31333978072025614
