target_id,n_compounds,rmse,mae,r2,pearson_r,spearman_rho
CHEMBL1805,40.0,1.1379607323841052,1.0456561548983283,-1.524604493927125,-0.11468914926356391,0.1313837181998701
CHEMBL1821,370.0,0.8200532630670158,0.6539272895500038,-0.037225836631118225,0.1928194365384264,0.11944053470787984
CHEMBL1833,750.0,0.9964770364853953,0.8200779479956787,0.04685828481221921,0.44920828588614686,0.4595641541172679
CHEMBL1850,60.0,1.2552404084957054,1.1744862993711296,-7.132368725273958,0.5682107882145779,0.5763926914171112
CHEMBL1867,610.0,1.1283399925318736,0.8615663587993593,0.1950672406593048,0.4513653942840994,0.44134438137441584
CHEMBL1875,860.0,1.1015661811957866,0.8847232487793402,0.1910138490761153,0.5887513174666196,0.4913466584442425
CHEMBL1898,570.0,1.2247587518994028,1.0141807183024723,0.0719557460504684,0.2976952962763642,0.2476813585969339
CHEMBL1916,275.0,1.0884546706742912,0.911115939711847,0.31428374957076144,0.5789363266154843,0.6337218305912841
CHEMBL1941,275.0,1.153666528449131,0.9779356748602246,-0.25351847657819393,0.580350842269583,0.6009795493323237
CHEMBL1942,275.0,1.1858146998356913,0.9644221627982992,-0.6971786152938773,0.3499064426575957,0.4006535960164748
CHEMBL1983,750.0,1.1590894176138562,0.9710151859166899,0.15691763601647635,0.46252017591713385,0.4206119924420591
CHEMBL2035,155.0,1.1069342894621936,0.8923389894607945,-0.1205958398607132,0.5422311153564159,0.42185809775581584
CHEMBL2056,510.0,1.0638094184933309,0.8773692789766697,0.06502519418822517,0.4571526781376324,0.4415995932740386
CHEMBL210,1075.0,1.1920044123278382,0.983627977207606,0.49631225950337854,0.7072969053045214,0.7092245979872891
CHEMBL211,690.0,1.1018035481814057,0.9288075607696409,0.38455538068980843,0.6300733149913273,0.631795657083235
CHEMBL213,605.0,1.0273857902961583,0.8341601478173329,0.306027633813289,0.6399137084624256,0.6092080027167706
CHEMBL214,2325.0,1.0162693130627045,0.8178949908732154,0.24165673467636029,0.49236652602233066,0.4458432451777452
CHEMBL216,750.0,1.2557444153016137,1.0136205292179892,0.03309340202592226,0.28217172784832034,0.2544277986114868
CHEMBL217,3935.0,1.1482137611077863,0.9379081187385742,-0.24129594028890033,0.35297597338956804,0.38167637528745346
CHEMBL2182,10.0,0.6239081006527142,0.5413159851180857,-3.35919327172419,1.0194730913678919e-17,0.0
CHEMBL219,1185.0,1.1445473421132824,0.9439459943404622,-0.08234519512516503,0.1519474667048755,0.158116206478029
CHEMBL223,390.0,1.1588475023078355,0.9368239126071255,0.26346114220637684,0.5667350801912083,0.5594333228545824
CHEMBL224,1510.0,1.1679738018378125,0.9630256023288746,0.30514629742339494,0.573353402071804,0.5614594849184745
CHEMBL225,1110.0,1.0813270561946196,0.8800014302034304,0.09421041986159451,0.4153304279427074,0.3854124303221344
CHEMBL229,730.0,1.134011232454592,0.8623907770647196,0.08045939264243973,0.331466204216055,0.40096167187404125
CHEMBL231,865.0,1.1052354312205164,0.8921778949339474,0.17685962053591042,0.5139071215543124,0.5067409205311608
CHEMBL232,570.0,1.1378113408485477,0.8802516309923515,0.12651839472517634,0.4750976509682756,0.4610882110865324
CHEMBL234,2710.0,1.1397039151748605,0.9318715847899399,0.33610262675699853,0.6187004359358103,0.6026910942832675
CHEMBL245,1665.0,0.9643296705466765,0.73016305084624,0.47571819922765646,0.7040227920810092,0.7052932847567673
CHEMBL246,280.0,1.2073916799616897,1.0292989080366295,-0.11760456055450952,0.388001764706732,0.47531238100888773
CHEMBL264,4260.0,0.9601663371584771,0.759082556218171,0.16122324266531052,0.4682070878373833,0.4701992606667955
CHEMBL3155,1215.0,0.9517050924858134,0.7617862962547277,0.09264786567740813,0.37420480814592266,0.3316537610447125
CHEMBL3371,2560.0,0.9289742104432335,0.7451288237884927,0.26047877117604024,0.51702915032798,0.4964510056354609
CHEMBL3426,225.0,0.9421962860956701,0.7591836455151423,0.02534932673474488,0.3062586417259709,0.33454777649949147
CHEMBL3759,875.0,1.1560456316290024,0.9209159154725957,0.1112393009430428,0.4389102304301079,0.4633326070145931
CHEMBL5857,10.0,0.37787700793903345,0.3369869500795488,-1.3324575040417623,-0.8328220993200361,-0.8703882797784891
